adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,keywords
False,,0,Comedy;Crime;Thriller,,9010,tt0386038,de,Silentium,Silentium is a 2004 Austrian film based on a novel by Wolf Haas.,1.748713,/m8F9mHc90o9TcGlU0gD0wXAJVX9.jpg,Dor Film Produktionsgesellschaft GmbH,,2004-01-01,0,110,de,Released,,Silentium,False,7.2,22,opera;migraine;salzburg;cannabis;murder;soccer;catholic school;catholic priest
False,,0,War;Drama;History;Romance,,4966,tt0170351,pl,Pan Tadeusz,"A grand and patriotic tale of Poland's struggle for freedom just before Napoleon's war with Russia. Written in poetic style by Adam Mickiewicz, this story follows two feuding Polish families as they overcome their old conflicts and petty lives. However, they are able to unite as one with their patriotic and rebellious efforts to free the country they deeply love from Russian control.",0.5853,/ibPtaFX9092fX55nJj5joIv2fS1.jpg,Canal Plus;Canal+Polska;Apollo Film,,1999-10-18,0,150,pl,Released,,Pan Tadeusz,False,5.3,6,lithuania
False,,15000000,Thriller;Crime;Mystery,,6687,tt0800241,en,Transsiberian,A Trans-Siberian train journey from China to Moscow becomes a thrilling chase of deception and murder when an American couple encounters a mysterious pair of fellow travelers.,12.497651,/izYDkKxj9sI8KNKK0PR54dpuiFu.jpg,Lietuvos Kinostudija;Scout Productions;Telecinco Cinema;Castelao Producciones;Canal+ España;Future Films;Filmax International;Filmax Group;Universum Film (UFA),,2008-01-18,5926410,111,en;fr;zh;ru;es,Released,You can't escape your lies.,Transsiberian,False,6.5,197,china;married couple;backpacker;firearm;police;travel;snow;blood;cowardliness;train;drug;killer;siberia;moscow;trans-siberian railway
False,,6500000,Drama;Romance,,2002,tt0437526,fr,Une vieille maîtresse,"Secrets, rumors and betrayals surround the upcoming marriage between a young dissolute man and virtuous woman of the French aristocracy.",3.200289,/LFCUWTHJ26TFgkoVcndPLXv1MW.jpg,CB Films;StudioCanal;Burskin Film;Canal+;TPS Star;Flach Film;Région Ile-de-France;France 3 Cinema;Centre National de la Cinématographie (CNC),,2007-05-30,0,104,fr,Released,,The Last Mistress,False,6.2,15,love triangle;loss of lover;lover (female);ancien régime;aristocrat;woman director
False,,30000000,Drama;Mystery;Science Fiction;Thriller,,8836,tt0443701,en,The X Files: I Want to Believe,"Six years after the events of The X-Files series finale, former FBI agent Doctor Dana Scully is now a staff physician at Our Lady of Sorrows, a Catholic hospital, and treating a boy named Christian who has Sandhoff disease, a terminal brain condition. FBI agent Drummy arrives to ask Scully’s help in locating Fox Mulder, the fugitive former head of the X-Files division, and says they will call off its manhunt for him if he will help investigate the disappearances of several women, including young FBI agent Monica Banan.  Mulder and Scully are called back to duty by the FBI when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent.",9.863584,/6IHiWSCS1tAqfxrwEXTJ9A1LD7R.jpg,Twentieth Century Fox Film Corporation;Ten Thirteen Productions;Dune Entertainment III;Crying Box Productions,,2008-07-24,68369434,104,en,Released,"To find the truth, you must believe.",The X Files: I Want to Believe,False,5.5,534,extraterrestrial technology;fbi;alien;fbi agent;duringcreditsstinger
False,,145000000,Adventure;Action;Fantasy,http://www.themummy.com/,1735,tt0859163,en,The Mummy: Tomb of the Dragon Emperor,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",14.250227,/53hrZvxiV3HgG6pdhuMeErIc7Hg.jpg,"Universal Pictures;China Film Co-Production Corporation;Relativity Media;Alphaville Films;Sommers Company, The",,2008-07-01,401128639,112,en;zh;sa,Released,A New Evil Awakens.,The Mummy: Tomb of the Dragon Emperor,False,5.2,1418,
False,,0,Drama;Comedy,,1661,tt0177507,de,Absolute Giganten,"The Hamburg friends Walter, Ricco and Floyd take each day as it comes between the estates of tower blocks and fast food restaurants. All three are in their early twenties and are dreaming of another life when Floyd suddenly takes a job on a freighter going to Singapore…",1.874545,/r9PsrHr1EmpJEzpJO0uqUxgOSvq.jpg,X-Filme Creative Pool,,1999-09-30,0,80,de,Released,,Gigantics,False,7.9,28,farewell;intensive care;kicker;stetson;elvis;friendship;road movie
False,,0,Drama,http://www.stelletlicht.com/,2012,tt0841925,de,Stellet Licht,"Johan and his family are Mennonites from the north of Mexico. Against the law of God and Man, Johan falls in love with another woman.",1.933187,/oBvrWttJNeXjh1DQvF3MTfoXCbn.jpg,Mantarraya Producciones;No Dream Cinema;Motel Films,,2007-10-02,0,142,en;fr;es,Released,,Silent Light,False,7.1,27,mexico;village life;family's daily life;courtly life;peasant;mennonites;independent film;parallel world
False,,0,Drama,,3865,tt0452971,es,Azuloscurocasinegro,"Jorge is a young man whose plans for the future are put on hold when his father has a stroke. For seven years, he diligently nurses his father and works as a janitor while studying part time to get a business degree.When Natalia, his childhood crush, returns from a stint studying abroad, Jorge begins to yearn for something better. He is desperate to find a new and better job, but finds that no one will hire him because he has experience only as a janitor. Antonio, Jorge’s older brother, soon to be released from jail, is an opportunist who has never gotten along with their father. In prison, at a theater workshop, Antonio meets Paula, a beautiful young woman in jail on drug charges. Paula has a problem because she flirted with another inmate's boyfriend.",2.486575,/yrBzbgR04iORpCP1CL3HUBJZsaZ.jpg,Tesela Producciones Cinematográficas,,2006-03-24,0,105,es,Released,If your life is not the color you like... Change it!,Dark Blue Almost Black,False,6.7,23,prison;brother brother relationship;father son relationship;love of one's life;impotence;apoplectic stroke;gate keeper;pregnancy
False,,0,Drama;Comedy,,3,tt0092149,fi,Varjoja paratiisissa,"An episode in the life of Nikander, a garbage man, involving the death of a co-worker, an affair and much more.",2.29211,/7ad4iku8cYBuB08g9yAU7tHJik5.jpg,Villealfa Filmproduction Oy,,1986-10-16,0,76,en;fi;sv,Released,,Shadows in Paradise,False,7.1,35,salesclerk;helsinki;garbage;independent film
False,,0,Documentary,,8908,tt0454976,en,Maradona by Kusturica,"A documentary on Argentinean soccer star Diego Maradona, regarded by many as the world's greatest modern player.",1.391898,/1BfmPGFvUpQ7rzdJcgAxIrNr9XJ.jpg,Wild Bunch;Telecinco Cinema;Pentagrama Films,,2008-05-20,0,90,en;it;sr;es,Released,,Maradona by Kusturica,False,5.8,18,sport;professional soccer player;soccer
False,,0,Drama,http://www.ulrichseidl.com/en/03KinoFilme/08ImportExport/08ImportExport.shtml,4998,tt0459102,de,Import/Export,"A nurse from the Ukraine searches for a better life in the West, while an unemployed security guard from Austria heads East for the same reason. Both are looking for work, a new beginning, an existence, struggling to believe in themselves, to find a meaning in life..",4.824224,/aqVHNYQga2VROrcoTlvZZpvNFTh.jpg,Pronto Film,,2007-05-21,0,135,de;es,Released,,Import/Export,False,6.5,20,ukraine;pflegeheim;exploitation;independent film;teacher;sexual violence;unsimulated sex;illegal prostitution;unemployment;emigrant
False,,0,Drama;Romance,http://www.enlacama.cl/,3041,tt0474642,es,En la cama,"It all begins at a party in Santiago, Chile, when a seemingly innocent gesture -- the offer of a ride home -- ends in a passionate night of lovemaking and intense conversation for young singles Bruno and Daniela. Shacked up at a flea-bitten motel for a one-night stand, the pair lingers deep into the night, alternating between powerful physical encounters and an ever-deepening emotional connection.",1.029472,/ac9XaebmRlZM7Ud4BzpZvJHw3fr.jpg,Ceneca Producciones;Black Forest Films,,2005-08-03,0,85,es,Released,Where you love. Where you betray,In Bed,False,5.1,14,sex;hotel room;secret;flirt;violent husband;one-night stand;bed;striptease;falling in love
False,,0,Drama,,47721,tt0045848,sv,Gycklarnas afton,"On a gray morning, a circus caravan arrives in the town where Albert the ringmaster's family lives. He hasn't seen them for three years and has taken a mistress, the young and buxom Anne. Albert calls on his wife; Anne, jealous and wanting out, visits a theatrical troupe and lets an actor, Frans, seduce her in exchange for a necklace he says is valuable. Anne finds out it's worthless at about the same time Albert's wife declines to let him live with the family. Albert and Anne are stuck with the circus and each other; there's a show tonight, Frans will be there smirking and sardonic, the bear is mangy, the clown is as sour as they come, and suicide offers an exit.",2.119501,/yAKIR3M3P1eVLJUw7PvQu4k42us.jpg,Sandrews,,1953-09-14,0,93,sv,Released,,Sawdust and Tinsel,False,7.3,35,
False,,0,Drama;Science Fiction,,1984,tt0048918,en,1984,"In a totalitarian future society, a man whose daily work is rewriting history tries to rebel by falling in love.",6.113449,/6DMod5ExRqWNh3G7udU3ZgmOvy2.jpg,Columbia Pictures Corporation;Holiday Film Productions Ltd.,,1956-03-06,0,90,en,Released,Big Brother is Watching.,1984,False,7.0,23,based on novel;television;future;dystopia;big brother;totalitarianism
False,,0,Drama,,50011,tt0051879,en,Look Back in Anger,"A disillusioned, angry university graduate comes to terms with his grudge against middle-class life and values.",1.490532,/oSnuzh1nAm1EoHNklWg0rVGEoDj.jpg,Woodfall Film Productions;Associated British-Pathé;Orion,,1959-05-28,0,98,en,Released,An electrifying adult experience... from the sensational play by John Osborne that shocked the world!,Look Back in Anger,False,7.1,16,anger
False,,10000000,War;Drama;History;Adventure;Romance;Thriller,,3097,tt0307596,en,"The Tulse Luper Suitcases, Part 1: The Moab Story","The Tulse Luper Suitcases reconstructs the life of Tulse Luper, a professional writer and project-maker, caught up in a life of prisons. He was born in 1911 in Newport, South Wales and presumably last heard of in 1989. His life is reconstructed from the evidence of 92 suitcases found around the world - 92 being the atomic number of the element Uranium. The project includes three feature films, a TV series, 92 DVDs, CD-ROMs, and books.",0.524432,/kZxSHvdp9RrAW06tG2fki52sDvn.jpg,,,2003-05-24,25800,127,es;en;de;nl;fr,Released,,"The Tulse Luper Suitcases, Part 1: The Moab Story",False,7.8,5,
False,,25000000,Drama;Mystery;Science Fiction;Thriller,http://www.blindness-themovie.com/,8338,tt0861689,en,Blindness,"When a sudden plague of blindness devastates a city, a small group of the afflicted band together to triumphantly overcome the horrific conditions of their imposed quarantine.",7.462378,/4TNIXa2GmF5Dx0oPWdN4LULXye8.jpg,Rhombus Media;O2 Filmes;Téléfilm Canada;Bee Vine Pictures;Alliance Films;Asmik Ace Entertainment;GAGA;Fox Filmes do Brasil;Ancine;BNDES;Cinema Investment;Corus Entertainment;Movie Central Network,,2008-05-14,19844979,121,ja;en,Released,,Blindness,False,6.4,393,fight;blindness and impaired vision;asylum;leader;society;eye specialist;uprising;doomsday;plague
False,,0,Drama;History;Romance,,4701,tt0052270,en,A Tale of Two Cities,"British barrister Sydney Carton lives an insubstantial and unhappy life. He falls under the spell of Lucie Manette, but Lucie marries Charles Darnay. When Darnay goes to Paris to rescue an imprisoned family retainer, he becomes entangled in the snares of the brutal French Revolution and is himself jailed and condemned to the guillotine. But Sydney Carton, in love with a woman he cannot have, comes up with a daring plan to save her husband.",2.584719,/1KxAds3yrdOLIOV4eFmMprx0PVn.jpg,The Rank Organisation,,1958-02-07,0,115,en,Released,,A Tale of Two Cities,False,6.1,9,french revolution;guillotine
False,,0,Western;Adventure;Romance,,111759,tt0015758,en,Don Q Son of Zorro,"Returning to the legend that inspired his first swashbuckling adventure, Fairbanks appeared in DON Q, SON OF ZORRO. Don Cesar De Vega (Fairbanks) crosses swords with a vicious member of the Queen's Guard (Donald Crisp, who also directed), and steals the affection of a young heiress (Mary Astor). When the officer frames the young upstart for murder, Don Cesar fakes his own death and retreats to the crumbling ruins of the family castle he plots his vengeance.",0.264033,/wClPdB9IrXRwmUm4sw5XKIgBa34.jpg,Elton Productions,,1925-06-15,0,111,,Released,,Don Q Son of Zorro,False,7.0,3,
False,,0,Drama;Thriller,http://www.nbcfilm.com/3maymun/3maymun.php?mid=1,8905,tt1233381,tr,Üç maymun,"A family battles against the odds to stay together when small lies grow into an extravagant cover-up. In order to avoid hardship and responsibilities that would otherwise be impossible to endure, the family chooses to ignore the truth, not to see, hear or talk about it. But does playing “Three Monkeys” invalidate the truth of its existence?",2.632026,/1gfrdOvBWHyG7xn9C6r2REuk4c.jpg,Pyramide Productions;BIM Distribuzione;Centre National de la Cinématographie (CNC);Ministry of Culture and Tourism;Zeynofilm;NBC Film;Conseil de l'Europe;Imaj Sound Post Production;Imaj,,2008-05-16,0,109,tr,Released,,Three Monkeys,False,6.6,34,istanbul;hit-and-run driving ;family relationships;cheat on husband
False,,37000000,Adventure;Fantasy;Drama;Romance,http://www.twilightthemovie.com,8966,tt1099212,en,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest to live with her father, she starts school and meets the reclusive Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't help but fall in love with him, a fatal move that endangers her own life when a coven of bloodsuckers try to challenge the Cullen clan.",31.282029,/nlvPMLCdum7bkHKmDSMnNLGztmW.jpg,Summit Entertainment;Maverick Films;Imprint Entertainment;Goldcrest Pictures;Temple Hill Entertainment;Twilight Productions,,2008-11-20,392616625,122,en,Released,"When you can live forever, what do you live for?",Twilight,False,5.8,3688,soulmates;vampire;forbidden love;immortality;trust;desire;duringcreditsstinger;woman director;interspecies romance;based on young adult novel;fang vamp
